time [s] 	 stored energy [J]
0.78500 0.87610
0.78501 0.88645
0.78502 0.89664
0.78503 0.90668
0.78504 0.91656
0.78504 0.92628
0.78505 0.93585
0.78506 0.94526
0.78507 0.95452
0.78508 0.96362
0.78508 0.97258
0.78509 0.98139
0.78510 0.99006
0.78511 0.99858
0.78512 1.00696
0.78512 1.01520
0.78513 1.02330
0.78514 1.03126
0.78515 1.03908
0.78516 1.04676
0.78516 1.05430
0.78517 1.06170
0.78518 1.06897
0.78519 1.07609
0.78520 1.08307
0.78520 1.08991
0.78521 1.09661
0.78522 1.10317
0.78523 1.10958
0.78524 1.11586
0.78524 1.12199
0.78525 1.12799
0.78526 1.13385
0.78527 1.13957
0.78528 1.14514
0.78528 1.15058
0.78529 1.15587
0.78530 1.16103
0.78531 1.16605
0.78532 1.17093
0.78532 1.17568
0.78533 1.18028
0.78534 1.18475
0.78535 1.18907
0.78536 1.19326
0.78536 1.19731
0.78537 1.20122
0.78538 1.20499
0.78539 1.20862
0.78540 1.21212
0.78540 1.21548
0.78541 1.21871
0.78542 1.22181
0.78543 1.22478
0.78544 1.22764
0.78544 1.23037
0.78545 1.23299
0.78546 1.23550
0.78547 1.23790
0.78548 1.24018
0.78548 1.24235
0.78549 1.24442
0.78550 1.24638
0.78551 1.24823
0.78552 1.24999
0.78552 1.25163
0.78553 1.25318
0.78554 1.25463
0.78555 1.25598
0.78556 1.25724
0.78556 1.25840
0.78557 1.25947
0.78558 1.26044
0.78559 1.26132
0.78560 1.26210
0.78560 1.26280
0.78561 1.26340
0.78562 1.26392
0.78563 1.26436
0.78564 1.26472
0.78564 1.26499
0.78565 1.26520
0.78566 1.26532
0.78567 1.26537
0.78568 1.26535
0.78568 1.26526
0.78569 1.26511
0.78570 1.26489
0.78571 1.26462
0.78572 1.26428
0.78572 1.26388
0.78573 1.26343
0.78574 1.26292
0.78575 1.26236
0.78576 1.26175
0.78576 1.26109
0.78577 1.26038
0.78578 1.25962
0.78579 1.25883
0.78580 1.25799
0.78580 1.25711
0.78581 1.25619
0.78582 1.25523
0.78583 1.25423
0.78584 1.25320
0.78584 1.25214
0.78585 1.25105
0.78586 1.24993
0.78587 1.24878
0.78588 1.24761
0.78588 1.24642
0.78589 1.24521
0.78590 1.24399
0.78591 1.24274
0.78592 1.24148
0.78592 1.24020
0.78593 1.23890
0.78594 1.23758
0.78595 1.23624
0.78596 1.23488
0.78596 1.23350
0.78597 1.23211
0.78598 1.23070
0.78599 1.22929
0.78600 1.22787
0.78600 1.22643
0.78601 1.22500
0.78602 1.22356
0.78603 1.22212
0.78604 1.22068
