time [s] 	 density [10^18/m^-3]
0.79500 0.01527
0.79501 -0.02912
0.79501 0.00471
0.79502 0.05765
0.79502 -0.00643
0.79503 0.01108
0.79503 -0.01843
0.79504 -0.03352
0.79504 -0.02911
0.79505 -0.00506
0.79505 0.03462
0.79506 0.00501
0.79506 -0.00808
0.79507 -0.01664
0.79507 0.06107
0.79508 0.05029
0.79508 -0.07376
0.79509 -0.01779
0.79509 0.00755
0.79510 0.03598
0.79510 0.08219
0.79511 0.03087
0.79511 -0.01364
0.79512 -0.00689
0.79512 -0.00927
0.79513 -0.04072
0.79513 0.03122
0.79514 0.06418
0.79514 0.04956
0.79515 -0.02617
0.79515 -0.06162
0.79516 0.04503
0.79516 0.04283
0.79517 0.03101
0.79517 0.02511
0.79518 -0.09012
0.79518 -0.00722
0.79519 0.07770
0.79519 0.01989
0.79520 0.00427
0.79520 -0.00988
0.79521 0.02712
0.79521 -0.00815
0.79522 0.06772
0.79522 0.02584
0.79523 -0.09099
0.79523 -0.06259
0.79524 -0.06334
0.79524 -0.05850
0.79525 -0.02994
0.79525 0.01221
0.79526 0.01565
0.79526 0.02924
0.79527 0.04539
0.79527 0.00754
0.79528 -0.02583
0.79528 0.05825
0.79529 0.03690
0.79529 -0.03556
0.79530 0.04676
0.79530 0.01527
0.79531 0.02126
0.79531 0.01144
0.79532 -0.03131
0.79532 0.11372
0.79533 0.09498
0.79533 -0.03096
0.79534 0.01075
0.79534 0.06913
0.79535 -0.01421
0.79535 -0.08331
0.79536 -0.03515
0.79536 -0.01990
0.79537 0.04439
0.79537 0.02463
0.79538 -0.06739
0.79538 -0.04016
0.79539 0.03318
0.79539 0.01577
0.79540 -0.00188
0.79540 -0.00963
0.79541 0.00630
0.79541 0.00394
0.79542 0.00264
0.79542 0.02837
0.79543 -0.01677
0.79543 0.02551
0.79544 0.05741
0.79544 0.01187
0.79545 0.00189
0.79545 -0.00815
0.79546 -0.00070
0.79546 -0.02000
0.79547 -0.04740
0.79547 -0.00484
0.79548 0.01696
0.79548 0.06199
0.79549 0.00350
