x-axis,1
second,Volt
+798.7200E-03,+315.3027E-03
+798.8400E-03,+315.3125E-03
+798.9600E-03,+316.3086E-03
+799.0800E-03,+316.4063E-03
+799.2000E-03,+315.8887E-03
+799.3200E-03,+315.7422E-03
+799.4400E-03,+315.7031E-03
+799.5600E-03,+315.9082E-03
+799.6800E-03,+315.5664E-03
+799.8000E-03,+315.7617E-03
+799.9200E-03,+315.8105E-03
+800.0400E-03,+316.3574E-03
+800.1600E-03,+316.4648E-03
+800.2800E-03,+316.8652E-03
+800.4000E-03,+317.3730E-03
+800.5200E-03,+317.3047E-03
+800.6400E-03,+317.6563E-03
+800.7600E-03,+317.7734E-03
+800.8800E-03,+318.1348E-03
+801.0000E-03,+318.5254E-03
+801.1200E-03,+318.4375E-03
+801.2400E-03,+317.9004E-03
+801.3600E-03,+318.2910E-03
+801.4800E-03,+318.0957E-03
+801.6000E-03,+317.6172E-03
+801.7200E-03,+317.5488E-03
+801.8400E-03,+318.0957E-03
+801.9600E-03,+317.9102E-03
+802.0800E-03,+317.2461E-03
+802.2000E-03,+317.3633E-03
+802.3200E-03,+317.2168E-03
+802.4400E-03,+317.3047E-03
+802.5600E-03,+317.0801E-03
+802.6800E-03,+317.2656E-03
+802.8000E-03,+317.0703E-03
+802.9200E-03,+316.7676E-03
+803.0400E-03,+316.4063E-03
+803.1600E-03,+316.4648E-03
+803.2800E-03,+316.4258E-03
+803.4000E-03,+316.2598E-03
+803.5200E-03,+315.9473E-03
+803.6400E-03,+315.5469E-03
+803.7600E-03,+315.2344E-03
+803.8800E-03,+315.0195E-03
+804.0000E-03,+315.2832E-03
+804.1200E-03,+315.1758E-03
+804.2400E-03,+315.3223E-03
+804.3600E-03,+315.2539E-03
+804.4800E-03,+315.6348E-03
+804.6000E-03,+316.0840E-03
+804.7200E-03,+315.8496E-03
+804.8400E-03,+316.2891E-03
+804.9600E-03,+316.1621E-03
+805.0800E-03,+315.6934E-03
+805.2000E-03,+316.1426E-03
+805.3200E-03,+315.9570E-03
+805.4400E-03,+316.4941E-03
+805.5600E-03,+316.2500E-03
+805.6800E-03,+316.3281E-03
+805.8000E-03,+316.6113E-03
+805.9200E-03,+317.1094E-03
+806.0400E-03,+317.1191E-03
+806.1600E-03,+317.2070E-03
+806.2800E-03,+318.3008E-03
+806.4000E-03,+318.2617E-03
+806.5200E-03,+318.6035E-03
+806.6400E-03,+318.7012E-03
+806.7600E-03,+318.6816E-03
+806.8800E-03,+318.4863E-03
+807.0000E-03,+317.8027E-03
+807.1200E-03,+317.9785E-03
+807.2400E-03,+317.7539E-03
+807.3600E-03,+317.6367E-03
+807.4800E-03,+317.9785E-03
+807.6000E-03,+317.9297E-03
+807.7200E-03,+318.3594E-03
+807.8400E-03,+318.0273E-03
+807.9600E-03,+317.1680E-03
+808.0800E-03,+317.1484E-03
+808.2000E-03,+317.1387E-03
+808.3200E-03,+316.8457E-03
+808.4400E-03,+316.7480E-03
+808.5600E-03,+316.7969E-03
+808.6800E-03,+316.5625E-03
+808.8000E-03,+316.4160E-03
+808.9200E-03,+315.8398E-03
+809.0400E-03,+315.8008E-03
+809.1600E-03,+315.6934E-03
+809.2800E-03,+315.0781E-03
+809.4000E-03,+315.2539E-03
+809.5200E-03,+315.5371E-03
+809.6400E-03,+315.0391E-03
+809.7600E-03,+315.5078E-03
+809.8800E-03,+315.4395E-03
+810.0000E-03,+315.6543E-03
+810.1200E-03,+315.1270E-03
+810.2400E-03,+315.8105E-03
+810.3600E-03,+315.8105E-03
+810.4800E-03,+316.1914E-03
+810.6000E-03,+316.2109E-03
+810.7200E-03,+316.6504E-03
+810.8400E-03,+316.4160E-03
+810.9600E-03,+316.1621E-03
+811.0800E-03,+315.7910E-03
+811.2000E-03,+316.1328E-03
+811.3200E-03,+316.2793E-03
+811.4400E-03,+317.2363E-03
+811.5600E-03,+317.6563E-03
+811.6800E-03,+317.8906E-03
+811.8000E-03,+318.3008E-03
+811.9200E-03,+318.3594E-03
+812.0400E-03,+318.5254E-03
+812.1600E-03,+318.9355E-03
+812.2800E-03,+318.7012E-03
+812.4000E-03,+318.2422E-03
+812.5200E-03,+318.3105E-03
+812.6400E-03,+318.5449E-03
+812.7600E-03,+318.3594E-03
+812.8800E-03,+318.1738E-03
+813.0000E-03,+317.5879E-03
+813.1200E-03,+317.6953E-03
+813.2400E-03,+317.3047E-03
+813.3600E-03,+317.2949E-03
+813.4800E-03,+317.7246E-03
+813.6000E-03,+318.2617E-03
+813.7200E-03,+318.0566E-03
+813.8400E-03,+317.7930E-03
+813.9600E-03,+317.6465E-03
+814.0800E-03,+317.1484E-03
+814.2000E-03,+316.5820E-03
+814.3200E-03,+316.5332E-03
+814.4400E-03,+316.0254E-03
+814.5600E-03,+316.4941E-03
+814.6800E-03,+316.1133E-03
+814.8000E-03,+316.1133E-03
+814.9200E-03,+315.3809E-03
+815.0400E-03,+315.7910E-03
+815.1600E-03,+315.6641E-03
+815.2800E-03,+315.3809E-03
+815.4000E-03,+315.5078E-03
+815.5200E-03,+315.7129E-03
+815.6400E-03,+316.1914E-03
+815.7600E-03,+316.3672E-03
+815.8800E-03,+316.4160E-03
+816.0000E-03,+316.2109E-03
+816.1200E-03,+315.9668E-03
+816.2400E-03,+315.9570E-03
+816.3600E-03,+316.2988E-03
+816.4800E-03,+316.3086E-03
+816.6000E-03,+316.7090E-03
+816.7200E-03,+316.7480E-03
+816.8400E-03,+316.9629E-03
+816.9600E-03,+316.9434E-03
+817.0800E-03,+317.2559E-03
+817.2000E-03,+317.5293E-03
+817.3200E-03,+317.4902E-03
+817.4400E-03,+317.9199E-03
+817.5600E-03,+318.5449E-03
+817.6800E-03,+318.7793E-03
+817.8000E-03,+318.9551E-03
+817.9200E-03,+318.6816E-03
+818.0400E-03,+318.7207E-03
+818.1600E-03,+318.2813E-03
+818.2800E-03,+317.9102E-03
+818.4000E-03,+317.8711E-03
+818.5200E-03,+317.8223E-03
+818.6400E-03,+318.1641E-03
+818.7600E-03,+317.6758E-03
+818.8800E-03,+317.7051E-03
+819.0000E-03,+317.8516E-03
+819.1200E-03,+317.8613E-03
+819.2400E-03,+317.4414E-03
+819.3600E-03,+317.6465E-03
+819.4800E-03,+317.9395E-03
+819.6000E-03,+317.5488E-03
+819.7200E-03,+317.0996E-03
+819.8400E-03,+316.9629E-03
+819.9600E-03,+316.6504E-03
+820.0800E-03,+316.2695E-03
+820.2000E-03,+316.4648E-03
