time [s] 	 density [10^18/m^-3]
0.79500 0.01014
0.79501 0.08288
0.79501 0.03140
0.79502 -0.07398
0.79502 -0.05939
0.79503 -0.04271
0.79503 0.01509
0.79504 -0.04510
0.79504 -0.01367
0.79505 -0.02117
0.79505 -0.05054
0.79506 0.04111
0.79506 0.00804
0.79507 0.08336
0.79507 0.02144
0.79508 -0.08066
0.79508 0.03115
0.79509 0.04631
0.79509 0.04004
0.79510 -0.00132
0.79510 -0.02456
0.79511 0.00686
0.79511 0.01599
0.79512 -0.00884
0.79512 -0.05280
0.79513 0.01409
0.79513 0.04426
0.79514 0.03667
0.79514 -0.00658
0.79515 -0.01590
0.79515 0.01535
0.79516 -0.01130
0.79516 -0.00718
0.79517 0.01025
0.79517 0.04590
0.79518 0.05385
0.79518 -0.05320
0.79519 -0.04567
0.79519 0.02616
0.79520 -0.05313
0.79520 0.01807
0.79521 0.04961
0.79521 -0.03543
0.79522 -0.00570
0.79522 0.00847
0.79523 0.02531
0.79523 0.01545
0.79524 -0.04304
0.79524 0.03254
0.79525 0.01789
0.79525 0.00868
0.79526 0.06680
0.79526 0.02041
0.79527 0.00405
0.79527 0.00733
0.79528 0.01980
0.79528 -0.05542
0.79529 -0.02754
0.79529 -0.00861
0.79530 -0.00474
0.79530 0.04632
0.79531 0.12619
0.79531 0.01443
0.79532 -0.03567
0.79532 0.00570
0.79533 -0.07873
0.79533 -0.01812
0.79534 0.00060
0.79534 -0.04993
0.79535 0.01198
0.79535 0.10883
0.79536 0.07758
0.79536 0.00184
0.79537 -0.07516
0.79537 -0.08801
0.79538 -0.04760
0.79538 -0.01764
0.79539 0.05656
0.79539 0.03647
0.79540 -0.04152
0.79540 0.01252
0.79541 0.00790
0.79541 0.00364
0.79542 -0.02186
0.79542 -0.03613
0.79543 0.07238
0.79543 0.03151
0.79544 -0.05889
0.79544 -0.10061
0.79545 -0.08916
0.79545 -0.01184
0.79546 0.01127
0.79546 0.03320
0.79547 -0.04977
0.79547 -0.01137
0.79548 0.08474
0.79548 0.01428
0.79549 0.09152
0.79549 0.06722
0.79550 0.07449
0.79550 0.11462
0.79551 0.00234
0.79551 -0.03438
0.79552 -0.06010
0.79552 0.00884
0.79553 0.04464
0.79553 0.02090
0.79554 0.03216
0.79554 -0.01924
0.79555 -0.02822
0.79555 -0.01983
0.79556 -0.01322
0.79556 0.05660
0.79557 -0.01338
0.79557 -0.07243
0.79558 0.04448
0.79558 0.03695
0.79559 -0.04273
0.79559 -0.03723
0.79560 -0.03224
0.79560 -0.01389
0.79561 -0.00870
0.79561 -0.04169
0.79562 0.02815
0.79562 0.02279
0.79563 -0.01377
0.79563 -0.04881
0.79564 -0.04526
0.79564 -0.03340
0.79565 -0.06928
0.79565 0.00785
0.79566 -0.00783
0.79566 -0.00454
0.79567 0.00189
0.79567 -0.05065
0.79568 0.00525
0.79568 0.02300
0.79569 0.00759
0.79569 0.06477
0.79570 0.00488
0.79570 -0.01144
0.79571 0.05027
0.79571 -0.03206
0.79572 -0.04899
0.79572 -0.04522
0.79573 -0.02922
0.79573 0.01673
0.79574 -0.01136
0.79574 0.03370
0.79575 0.02957
0.79575 -0.05930
0.79576 -0.05316
0.79576 -0.02458
0.79577 0.02068
0.79577 0.07638
0.79578 -0.01875
0.79578 -0.00360
0.79579 0.03796
0.79579 -0.05422
0.79580 0.02416
0.79580 0.00859
0.79581 0.00233
0.79581 0.05701
0.79582 0.01218
0.79582 0.01630
0.79583 -0.02112
0.79583 -0.00181
0.79584 0.02528
0.79584 0.02653
0.79585 0.03486
0.79585 0.05150
0.79586 0.01998
0.79586 -0.01593
0.79587 -0.01017
0.79587 0.06938
0.79588 0.06073
0.79588 -0.01123
0.79589 0.10848
0.79589 0.02656
0.79590 -0.03948
0.79590 -0.00712
0.79591 -0.04167
0.79591 0.02999
0.79592 0.02510
0.79592 -0.04242
0.79593 -0.11440
0.79593 -0.08545
0.79594 0.01674
0.79594 -0.01032
0.79595 -0.01657
0.79595 -0.04421
0.79596 -0.03876
