x-axis,1
second,Volt
+835.60000E-03,+110.54687E-03
+835.65000E-03,+109.76562E-03
+835.70000E-03,+109.37499E-03
+835.75000E-03,+109.76562E-03
+835.80000E-03,+110.93749E-03
+835.85000E-03,+109.76562E-03
+835.90000E-03,+108.59374E-03
+835.95000E-03,+108.59374E-03
+836.00000E-03,+107.42187E-03
+836.05000E-03,+107.81249E-03
+836.10000E-03,+109.76562E-03
+836.15000E-03,+109.37499E-03
+836.20000E-03,+107.42187E-03
+836.25000E-03,+108.98437E-03
+836.30000E-03,+108.20312E-03
+836.35000E-03,+107.03124E-03
+836.40000E-03,+107.03124E-03
+836.45000E-03,+109.37499E-03
+836.50000E-03,+107.81249E-03
+836.55000E-03,+107.42187E-03
+836.60000E-03,+107.03124E-03
+836.65000E-03,+103.90624E-03
+836.70000E-03,+104.68749E-03
+836.75000E-03,+104.68749E-03
+836.80000E-03,+105.07812E-03
+836.85000E-03,+102.34374E-03
+836.90000E-03,+101.95312E-03
+836.95000E-03,+100.39062E-03
+837.00000E-03,+98.04687E-03
+837.05000E-03,+95.31249E-03
+837.10000E-03,+92.96874E-03
+837.15000E-03,+89.84374E-03
+837.20000E-03,+83.20312E-03
+837.25000E-03,+70.70312E-03
+837.30000E-03,+36.71874E-03
+837.35000E-03,+23.82812E-03
+837.40000E-03,+45.31249E-03
+837.45000E-03,+89.45312E-03
+837.50000E-03,+84.76562E-03
+837.55000E-03,+67.96874E-03
+837.60000E-03,+85.54687E-03
+837.65000E-03,+87.49999E-03
+837.70000E-03,+98.04687E-03
+837.75000E-03,+91.01562E-03
+837.80000E-03,+95.31249E-03
+837.85000E-03,+102.73437E-03
+837.90000E-03,+94.53124E-03
+837.95000E-03,+100.78124E-03
+838.00000E-03,+108.20312E-03
+838.05000E-03,+116.79687E-03
+838.10000E-03,+128.90624E-03
+838.15000E-03,+127.73437E-03
+838.20000E-03,+130.85937E-03
+838.25000E-03,+134.37499E-03
+838.30000E-03,+127.73437E-03
+838.35000E-03,+132.81249E-03
+838.40000E-03,+132.03124E-03
+838.45000E-03,+134.37499E-03
+838.50000E-03,+135.15624E-03
+838.55000E-03,+130.85937E-03
+838.60000E-03,+123.43749E-03
+838.65000E-03,+117.57812E-03
+838.70000E-03,+112.49999E-03
+838.75000E-03,+111.71874E-03
+838.80000E-03,+105.07812E-03
+838.85000E-03,+106.64062E-03
+838.90000E-03,+102.73437E-03
+838.95000E-03,+97.65624E-03
+839.00000E-03,+110.54687E-03
+839.05000E-03,+108.20312E-03
+839.10000E-03,+106.64062E-03
+839.15000E-03,+112.10937E-03
+839.20000E-03,+116.40624E-03
+839.25000E-03,+106.64062E-03
+839.30000E-03,+111.32812E-03
+839.35000E-03,+110.93749E-03
+839.40000E-03,+115.23437E-03
+839.45000E-03,+109.76562E-03
+839.50000E-03,+108.98437E-03
+839.55000E-03,+114.84374E-03
+839.60000E-03,+112.89062E-03
+839.65000E-03,+115.62499E-03
+839.70000E-03,+114.84374E-03
+839.75000E-03,+109.37499E-03
+839.80000E-03,+111.32812E-03
+839.85000E-03,+108.59374E-03
+839.90000E-03,+105.85937E-03
+839.95000E-03,+111.32812E-03
+840.00000E-03,+107.81249E-03
+840.05000E-03,+113.67187E-03
+840.10000E-03,+119.14062E-03
+840.15000E-03,+116.40624E-03
+840.20000E-03,+119.92187E-03
+840.25000E-03,+112.89062E-03
+840.30000E-03,+107.81249E-03
+840.35000E-03,+110.54687E-03
+840.40000E-03,+120.31249E-03
+840.45000E-03,+120.70312E-03
+840.50000E-03,+120.70312E-03
+840.55000E-03,+119.14062E-03
+840.60000E-03,+117.96874E-03
+840.65000E-03,+115.23437E-03
+840.70000E-03,+124.99999E-03
+840.75000E-03,+115.62499E-03
+840.80000E-03,+116.40624E-03
+840.85000E-03,+105.07812E-03
+840.90000E-03,+119.92187E-03
+840.95000E-03,+117.96874E-03
+841.00000E-03,+113.28124E-03
+841.05000E-03,+108.98437E-03
+841.10000E-03,+119.53124E-03
+841.15000E-03,+110.54687E-03
+841.20000E-03,+105.07812E-03
+841.25000E-03,+113.67187E-03
+841.30000E-03,+109.37499E-03
+841.35000E-03,+106.24999E-03
+841.40000E-03,+116.79687E-03
+841.45000E-03,+112.10937E-03
+841.50000E-03,+114.84374E-03
+841.55000E-03,+115.62499E-03
+841.60000E-03,+116.01562E-03
+841.65000E-03,+111.71874E-03
+841.70000E-03,+119.92187E-03
+841.75000E-03,+115.23437E-03
+841.80000E-03,+112.10937E-03
+841.85000E-03,+102.34374E-03
+841.90000E-03,+102.34374E-03
+841.95000E-03,+110.15624E-03
+842.00000E-03,+112.49999E-03
+842.05000E-03,+110.93749E-03
+842.10000E-03,+108.59374E-03
+842.15000E-03,+105.07812E-03
+842.20000E-03,+109.76562E-03
+842.25000E-03,+114.06249E-03
+842.30000E-03,+111.71874E-03
+842.35000E-03,+109.37499E-03
+842.40000E-03,+111.71874E-03
+842.45000E-03,+116.79687E-03
+842.50000E-03,+114.06249E-03
+842.55000E-03,+119.14062E-03
+842.60000E-03,+103.12499E-03
+842.65000E-03,+111.32812E-03
+842.70000E-03,+103.90624E-03
+842.75000E-03,+108.59374E-03
+842.80000E-03,+116.01562E-03
+842.85000E-03,+108.20312E-03
+842.90000E-03,+105.46874E-03
+842.95000E-03,+107.42187E-03
+843.00000E-03,+110.93749E-03
+843.05000E-03,+106.24999E-03
+843.10000E-03,+110.15624E-03
+843.15000E-03,+107.03124E-03
+843.20000E-03,+101.56249E-03
+843.25000E-03,+101.56249E-03
+843.30000E-03,+99.21874E-03
+843.35000E-03,+104.29687E-03
+843.40000E-03,+92.57812E-03
+843.45000E-03,+99.21874E-03
+843.50000E-03,+102.34374E-03
+843.55000E-03,+101.17187E-03
+843.60000E-03,+105.85937E-03
+843.65000E-03,+97.26562E-03
+843.70000E-03,+102.73437E-03
+843.75000E-03,+105.07812E-03
+843.80000E-03,+98.82812E-03
+843.85000E-03,+105.07812E-03
+843.90000E-03,+110.54687E-03
+843.95000E-03,+104.68749E-03
+844.00000E-03,+101.56249E-03
+844.05000E-03,+105.85937E-03
+844.10000E-03,+103.12499E-03
+844.15000E-03,+109.76562E-03
+844.20000E-03,+106.24999E-03
+844.25000E-03,+105.07812E-03
+844.30000E-03,+96.48437E-03
+844.35000E-03,+103.51562E-03
+844.40000E-03,+99.99999E-03
+844.45000E-03,+99.21874E-03
+844.50000E-03,+101.56249E-03
+844.55000E-03,+105.07812E-03
