time [s] 	 density [10^18/m^-3]
0.79500 -0.05878
0.79501 -0.00956
0.79501 -0.00199
0.79502 0.00672
0.79502 0.02448
0.79503 0.03872
0.79503 -0.01002
0.79504 -0.03234
0.79504 -0.05198
0.79505 0.00488
0.79505 0.06438
0.79506 -0.05261
0.79506 0.00747
0.79507 0.01922
0.79507 -0.06132
0.79508 0.00835
0.79508 -0.00096
0.79509 -0.04252
0.79509 -0.03505
0.79510 0.03017
0.79510 -0.01250
0.79511 -0.06500
0.79511 0.04211
0.79512 0.01315
0.79512 -0.04802
0.79513 0.01410
0.79513 0.02298
0.79514 -0.02800
0.79514 -0.01309
0.79515 0.02126
0.79515 -0.00703
0.79516 0.01619
0.79516 -0.02707
0.79517 -0.02857
0.79517 0.01158
0.79518 0.01584
0.79518 0.04780
0.79519 0.03762
0.79519 0.01057
0.79520 -0.04066
0.79520 0.01713
0.79521 0.03779
0.79521 0.00759
0.79522 -0.02688
0.79522 -0.02891
0.79523 -0.03305
0.79523 -0.03715
0.79524 0.02375
0.79524 -0.00192
0.79525 0.04131
0.79525 0.02988
0.79526 -0.00163
0.79526 -0.01467
0.79527 -0.00128
0.79527 0.04692
0.79528 -0.02823
0.79528 -0.04070
0.79529 -0.01136
0.79529 -0.05679
0.79530 -0.08805
0.79530 0.03893
0.79531 0.00913
0.79531 -0.04819
0.79532 0.00087
0.79532 -0.01795
0.79533 -0.01356
0.79533 0.02131
0.79534 -0.08186
0.79534 -0.04481
0.79535 0.02983
0.79535 0.00626
0.79536 0.01001
0.79536 -0.04252
0.79537 0.01220
0.79537 0.02745
0.79538 0.01065
0.79538 0.01481
0.79539 0.00661
0.79539 -0.02851
0.79540 -0.06208
0.79540 0.03180
0.79541 0.06176
0.79541 -0.03084
0.79542 -0.04008
0.79542 0.02002
0.79543 0.06885
0.79543 0.00384
0.79544 -0.04436
0.79544 0.02456
0.79545 0.08875
0.79545 0.04295
0.79546 0.01921
0.79546 -0.05320
0.79547 0.01174
0.79547 0.11407
0.79548 0.04113
0.79548 -0.01304
0.79549 0.00561
0.79549 -0.00164
0.79550 0.03027
0.79550 0.02479
0.79551 0.00103
0.79551 0.04839
0.79552 -0.01808
0.79552 -0.04977
0.79553 0.08126
0.79553 -0.00294
0.79554 -0.10106
0.79554 -0.05224
0.79555 0.07152
0.79555 0.07418
0.79556 -0.04809
0.79556 0.08804
0.79557 -0.00021
0.79557 -0.02048
0.79558 0.01274
0.79558 -0.06062
